case_id,category,subcategory,difficulty,handwriting_profile,stroke_variant,canvas_region,expected_plain_text,expected_latex,raw_detected_output,normalized_detected_output,detected_latex,confidence,recognition_time_ms,exact_match,semantic_match,structure_match,layout_match,symbol_score,structure_score,spatial_score,overall_score,status,error_types,evidence_path,notes
"algebraic_expressions-037","ALGEBRAIC_EXPRESSIONS","transformation","EXTREME","CLEAN_STUDENT","fraction-bar-last","CENTER_LEFT","(x+3)^2 -> x^2+6x+9","(x+3)^2 -> x^2+6x+9","(x+3)^2->x^2+6x+0","(x+3)^2->x^2+6x+0","(x+3)^2->x^2+6x+0","0.80467993","5305","false","false","true","true","0.9411764705882353","1.0","1.0","0.9425869376869761","PARTIAL","DIGIT_CONFUSION","failures/algebraic_expressions-037.png",""
"algebraic_expressions-038","ALGEBRAIC_EXPRESSIONS","overwritten correction","EXTREME","FAST_CLASSROOM","uneven-spacing","CENTER","x+~~3~~4","x+~~3~~4","x+34","x+34","x+34","0.97581196","2700","false","false","true","true","0.5","1.0","1.0","0.8037905979156493","WRONG_SYMBOL","","failures/algebraic_expressions-038.png",""
"algebraic_expressions-039","ALGEBRAIC_EXPRESSIONS","multiline expression","EXTREME","SMALL_COMPACT","tilted-baseline","CENTER_RIGHT","2x+3y\n-4x+y","2x+3y\n-4x+y","2X+3Y;-4X+Y","2X+3Y;-4X+Y","2X+3Y;-4X+Y","1.0","5743","false","false","true","true","0.9090909090909091","1.0","1.0","0.9386363636363637","PARTIAL","","failures/algebraic_expressions-039.png","Recognized as 2 spatially separate equation lines."
"algebraic_expressions-040","ALGEBRAIC_EXPRESSIONS","redundant grouping","EXTREME","LARGE_BOARD","overlap-and-correction","BOTTOM_LEFT","((((x+1))))","((((x+1))))","((((X+1))))","((((X+1))))","((((X+1))))","0.674944","3200","true","true","true","true","1.0","1.0","1.0","0.9837471991777421","PASS","","rendered-inputs",""
"equations_inequalities-001","EQUATIONS_INEQUALITIES","linear equation","EASY","CLEAN_STUDENT","normal-order","TOP_LEFT","2x+5=17","2x+5=17","2x+5=17","2x+5=17","2x+5=17","0.95251596","3079","true","true","true","true","1.0","1.0","1.0","0.9976257979869844","PASS","","rendered-inputs",""
"equations_inequalities-002","EQUATIONS_INEQUALITIES","two-sided linear","EASY","FAST_CLASSROOM","reverse-symbol-strokes","TOP_CENTER","3x-7=2x+8","3x-7=2x+8","3X-7=2X+8","3X-7=2X+8","3X-7=2X+8","0.87535876","3622","true","true","true","true","1.0","1.0","1.0","0.9937679380178452","PASS","","rendered-inputs",""
"equations_inequalities-003","EQUATIONS_INEQUALITIES","quadratic","EASY","SMALL_COMPACT","delayed-superscript","TOP_RIGHT","x^2-5x+6=0","x^2-5x+6=0","x^{2}-5x+6=0","x^(2)-5x+6=0","x^{2}-5x+6=0","0.9311","4692","true","true","true","true","1.0","1.0","1.0","0.9965550005435945","PASS","","rendered-inputs",""
"equations_inequalities-004","EQUATIONS_INEQUALITIES","cubic","EASY","LARGE_BOARD","fraction-bar-first","CENTER_LEFT","x^3-4x=0","x^3-4x=0","x^{3}-4x=0","x^(3)-4x=0","x^{3}-4x=0","0.9311","4228","true","true","true","true","1.0","1.0","1.0","0.9965550005435945","PASS","","rendered-inputs",""
"equations_inequalities-005","EQUATIONS_INEQUALITIES","fraction equation","EASY","RIGHT_SLANTED","fraction-bar-last","CENTER","(x+1)/3=(2x-5)/7","(x+1)/3=(2x-5)/7","(x+1)/3=(2x-5)/7","(x+1)/3=(2x-5)/7","(x+1)/3=(2x-5)/7","0.8961","4921","true","true","true","true","1.0","1.0","1.0","0.9948049992322923","PASS","","rendered-inputs",""
"equations_inequalities-006","EQUATIONS_INEQUALITIES","radical equation","EASY","LEFT_SLANTED","uneven-spacing","CENTER_RIGHT","sqrt(x+4)=x-2","sqrt(x+4)=x-2","s \cap t(X+4)=X-2","s\capt(X+4)=X-2","s \cap t(X+4)=X-2","0.76195616","4786","false","false","false","false","0.7333333333333334","0.5","0.0","0.5015978077650071","WRONG_LAYOUT","LETTER_CONFUSION|ROOT_SCOPE_ERROR","failures/equations_inequalities-006.png",""
"equations_inequalities-007","EQUATIONS_INEQUALITIES","double inequality","EASY","UNEVEN_BASELINE","tilted-baseline","BOTTOM_LEFT","2<x<=9","2<x<=9","2<x<=9","2<x<=9","2<x<=9","0.8961","3675","true","true","true","true","1.0","1.0","1.0","0.9948049992322923","PASS","","rendered-inputs",""
"equations_inequalities-008","EQUATIONS_INEQUALITIES","mixed inequality","EASY","VARIABLE_SPACING","overlap-and-correction","BOTTOM_CENTER","-3<=2x+1<7","-3<=2x+1<7","-3<=2x+1<7","-3<=2x+1<7","-3<=2x+1<7","0.95945996","4033","true","true","true","true","1.0","1.0","1.0","0.9979729980230332","PASS","","rendered-inputs",""
"equations_inequalities-009","EQUATIONS_INEQUALITIES","two-equation system","EASY","HEAVY_PRESSURE","normal-order","BOTTOM_RIGHT","x+y=10\n2x-y=3","x+y=10\n2x-y=3","x+y=10;2x-y=3","x+y=10;2x-y=3","x+y=10;2x-y=3","0.8961","6505","false","false","false","true","0.9230769230769231","0.6666666666666666","1.0","0.8394203838476768","PARTIAL","","failures/equations_inequalities-009.png","Recognized as 2 spatially separate equation lines."
"equations_inequalities-010","EQUATIONS_INEQUALITIES","three-equation system","EASY","LIGHT_BROKEN","reverse-symbol-strokes","NEAR_BOUNDARY","x+y+z=6\n2x-y+z=3\nx+2y-z=4","x+y+z=6\n2x-y+z=3\nx+2y-z=4","","","","","11566","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/equations_inequalities-010.png",""
"equations_inequalities-011","EQUATIONS_INEQUALITIES","absolute equation","MEDIUM","ROUNDED","delayed-superscript","NEAR_TOOLBAR","","","","","","","0","false","false","false","false","0.0","0.0","0.0","0.0","MANUAL_REVIEW_REQUIRED","","failures/equations_inequalities-011.png","The automated stroke alphabet cannot represent this case faithfully; execute in manual Mode B."
"equations_inequalities-012","EQUATIONS_INEQUALITIES","implicit equation","MEDIUM","ANGULAR","fraction-bar-first","TOP_LEFT","x^2+y^2=25","x^2+y^2=25","x^{2}+y^{2}=25","x^(2)+y^(2)=25","x^{2}+y^{2}=25","0.9206679","3808","true","true","true","true","1.0","1.0","1.0","0.9960333943367005","PASS","","rendered-inputs",""
"equations_inequalities-013","EQUATIONS_INEQUALITIES","nonlinear system","MEDIUM","CROWDED","fraction-bar-last","TOP_CENTER","xy=12,x+y=7","xy=12,x+y=7","xy=12,x+y=7","xy=12,x+y=7","xy=12,x+y=7","0.8350809","4080","true","true","true","true","1.0","1.0","1.0","0.9917540460824967","PASS","","rendered-inputs",""
"equations_inequalities-014","EQUATIONS_INEQUALITIES","not equal","MEDIUM","WIDELY_SPACED","uneven-spacing","TOP_RIGHT","x!=4","x!=4","x \cdot x \cdot!=4","x*x*!=4","x \cdot x \cdot!=4","0.6646955","3974","false","false","true","true","0.5714285714285714","1.0","1.0","0.8096633464949472","WRONG_SYMBOL","LETTER_CONFUSION","failures/equations_inequalities-014.png",""
"equations_inequalities-015","EQUATIONS_INEQUALITIES","closed interval","MEDIUM","OVERWRITTEN_CORRECTION","tilted-baseline","CENTER_LEFT","0<=x<=1","0<=x<=1","0<=x<=1","0<=x<=1","0<=x<=1","0.8526629","3433","true","true","true","true","1.0","1.0","1.0","0.9926331460475922","PASS","","rendered-inputs",""
"equations_inequalities-016","EQUATIONS_INEQUALITIES","disjoint inequality","MEDIUM","MIXED_CASE","overlap-and-correction","CENTER","x<-2 or x>3","x<-2 or x>3","x<-2orx>3","x<-2orx>3","x<-2orx>3","0.8961","3625","true","true","true","true","1.0","1.0","1.0","0.9948049992322923","PASS","","rendered-inputs",""
"equations_inequalities-017","EQUATIONS_INEQUALITIES","parameterized linear","MEDIUM","UNUSUAL_STROKE_ORDER","normal-order","CENTER_RIGHT","ax+b=0","ax+b=0","ax+b=0","ax+b=0","ax+b=0","0.8961","3091","true","true","true","true","1.0","1.0","1.0","0.9948049992322923","PASS","","rendered-inputs",""
"equations_inequalities-018","EQUATIONS_INEQUALITIES","quartic","MEDIUM","SLIGHTLY_SHAKY","reverse-symbol-strokes","BOTTOM_LEFT","x^4-16=0","x^4-16=0","x^{4}-15=0","x^(4)-15=0","x^{4}-15=0","0.9209706","3873","false","false","true","true","0.875","1.0","1.0","0.9201110309362411","PARTIAL","DIGIT_CONFUSION","failures/equations_inequalities-018.png",""
"equations_inequalities-019","EQUATIONS_INEQUALITIES","exponential equation","MEDIUM","CLEAN_STUDENT","delayed-superscript","BOTTOM_CENTER","e^x=5","e^x=5","e^{x}=5","e^(x)=5","e^{x}=5","0.8019844","3413","true","true","true","true","1.0","1.0","1.0","0.9900992214679719","PASS","","rendered-inputs",""
"equations_inequalities-020","EQUATIONS_INEQUALITIES","log equation","MEDIUM","FAST_CLASSROOM","fraction-bar-first","BOTTOM_RIGHT","log_2(x)=7","log_2(x)=7","log_{2}(X)=7","log_2(X)=7","log_{2}(X)=7","0.8836788","3737","true","true","true","true","1.0","1.0","1.0","0.9941839396953583","PASS","","rendered-inputs",""
"equations_inequalities-021","EQUATIONS_INEQUALITIES","trig equation","MEDIUM","SMALL_COMPACT","fraction-bar-last","NEAR_BOUNDARY","sin(x)=1/2","sin(x)=1/2","sin(x)=1/2","sin(x)=1/2","sin(x)=1/2","0.97932845","3784","true","true","true","true","1.0","1.0","1.0","0.9989664226770402","PASS","","rendered-inputs",""
"equations_inequalities-022","EQUATIONS_INEQUALITIES","factored equation","MEDIUM","LARGE_BOARD","uneven-spacing","NEAR_TOOLBAR","(x-1)(x+2)=0","(x-1)(x+2)=0","(x-1)(x+2)=0","(x-1)(x+2)=0","(x-1)(x+2)=0","0.94857997","4310","true","true","true","true","1.0","1.0","1.0","0.9974289983510972","PASS","","rendered-inputs",""
"equations_inequalities-023","EQUATIONS_INEQUALITIES","rational equation","HARD","RIGHT_SLANTED","tilted-baseline","TOP_LEFT","1/x+1/(x+1)=1","1/x+1/(x+1)=1","1/x+1/(x+1)=1","1/x+1/(x+1)=1","1/x+1/(x+1)=1","0.8961","4618","true","true","true","true","1.0","1.0","1.0","0.9948049992322923","PASS","","rendered-inputs",""
"equations_inequalities-024","EQUATIONS_INEQUALITIES","two roots","HARD","LEFT_SLANTED","overlap-and-correction","TOP_CENTER","sqrt(x)+sqrt(x-1)=3","sqrt(x)+sqrt(x-1)=3","\sin(X)+\sin(X-1)=3","sin(X)+sin(X-1)=3","\sin(X)+\sin(X-1)=3","0.874069","4999","false","false","false","false","0.6842105263157895","0.5","0.0","0.48620344877243044","WRONG_LAYOUT","LETTER_CONFUSION|ROOT_SCOPE_ERROR","failures/equations_inequalities-024.png",""
"equations_inequalities-025","EQUATIONS_INEQUALITIES","fractional power equation","HARD","UNEVEN_BASELINE","normal-order","TOP_RIGHT","x^(2/3)=4","x^(2/3)=4","x^(2/3)=4","x^(2/3)=4","x^(2/3)=4","1.0","4134","true","true","true","true","1.0","1.0","1.0","1.0","PASS","","rendered-inputs",""
"equations_inequalities-026","EQUATIONS_INEQUALITIES","nested exponent","HARD","VARIABLE_SPACING","reverse-symbol-strokes","CENTER_LEFT","3^{2x}=27","3^{2x}=27","3^{2x}=27","3^(2x)=27","3^{2x}=27","0.9157435","3745","true","true","true","true","1.0","1.0","1.0","0.9957871764898301","PASS","","rendered-inputs",""
"equations_inequalities-027","EQUATIONS_INEQUALITIES","redundant system","HARD","HEAVY_PRESSURE","delayed-superscript","CENTER","x+y=5\nx-y=1\nx=3","x+y=5\nx-y=1\nx=3","x+y=5;X-Y=1;x=3","x+y=5;X-Y=1;x=3","x+y=5;X-Y=1;x=3","0.8961","9313","false","false","true","true","0.8666666666666667","1.0","1.0","0.9153049992322922","PARTIAL","","failures/equations_inequalities-027.png","Recognized as 3 spatially separate equation lines."
"equations_inequalities-028","EQUATIONS_INEQUALITIES","braced system","HARD","LIGHT_BROKEN","fraction-bar-first","CENTER_RIGHT","{x+y=4;2x-y=5}","{x+y=4;2x-y=5}","\{X+Y=4;2X-Y=5 \}","\(X+Y=4;2X-Y=5\)","\{X+Y=4;2X-Y=5 \}","0.8405182","4280","false","false","true","true","0.875","1.0","1.0","0.9160884088277816","PARTIAL","","failures/equations_inequalities-028.png",""
"equations_inequalities-029","EQUATIONS_INEQUALITIES","fraction inequality","HARD","ROUNDED","fraction-bar-last","BOTTOM_LEFT","x/2<=3","x/2<=3","x/2<=3","x/2<=3","x/2<=3","0.96368396","3116","true","true","true","true","1.0","1.0","1.0","0.998184198141098","PASS","","rendered-inputs",""
"equations_inequalities-030","EQUATIONS_INEQUALITIES","quadratic inequality","HARD","ANGULAR","uneven-spacing","BOTTOM_CENTER","(x-1)^2>=0","(x-1)^2>=0","(X-132)=0","(X-132)=0","(X-132)=0","0.439","3496","false","false","false","false","0.7","0.3333333333333333","0.0","0.4212000005245209","WRONG_STRUCTURE","DIGIT_CONFUSION|SUPERSCRIPT_MISSED|LOW_CONFIDENCE","failures/equations_inequalities-030.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"equations_inequalities-031","EQUATIONS_INEQUALITIES","nonstandard quadratic","HARD","CROWDED","tilted-baseline","BOTTOM_RIGHT","x^2=2x+3","x^2=2x+3","x^{2}=2x+3","x^(2)=2x+3","x^{2}=2x+3","0.9224333","3547","true","true","true","true","1.0","1.0","1.0","0.9961216658353806","PASS","","rendered-inputs",""
"equations_inequalities-032","EQUATIONS_INEQUALITIES","line equation","HARD","WIDELY_SPACED","overlap-and-correction","NEAR_BOUNDARY","y=mx+c","y=mx+c","Y=MX+C","Y=MX+C","Y=MX+C","1.0","3162","true","true","true","true","1.0","1.0","1.0","1.0","PASS","","rendered-inputs",""
"equations_inequalities-033","EQUATIONS_INEQUALITIES","physics-style equation","HARD","OVERWRITTEN_CORRECTION","normal-order","NEAR_TOOLBAR","F=ma","F=ma","IMA","IMA","IMA","0.439","2715","false","false","false","true","0.5","0.0","1.0","0.43570000052452085","WRONG_STRUCTURE","LETTER_CONFUSION|OVERWRITING_ERROR|LOW_CONFIDENCE","failures/equations_inequalities-033.png","Image pass unavailable; result uses digital ink and parser evidence.; Low-confidence interpretation; choose an alternative or edit before insertion."
"equations_inequalities-034","EQUATIONS_INEQUALITIES","proportion","HARD","MIXED_CASE","reverse-symbol-strokes","TOP_LEFT","a/b=c/d","a/b=c/d","a\times b=c \times d","a*b=c*d","a\times b=c \times d","0.6334475","4022","false","false","false","false","0.7142857142857143","0.5","0.0","0.4870295192514147","WRONG_LAYOUT","LETTER_CONFUSION|FRACTION_MISREAD|STROKE_ORDER_SENSITIVE","failures/equations_inequalities-034.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"equations_inequalities-035","EQUATIONS_INEQUALITIES","working steps","EXTREME","UNUSUAL_STROKE_ORDER","delayed-superscript","TOP_CENTER","x+1=2\nx=1","x+1=2\nx=1","x+1=2;X=1","x+1=2;X=1","x+1=2;X=1","0.990852","6080","false","false","true","true","0.8888888888888888","1.0","1.0","0.929542599916458","PARTIAL","","failures/equations_inequalities-035.png","Recognized as 2 spatially separate equation lines."
"equations_inequalities-036","EQUATIONS_INEQUALITIES","three working steps","EXTREME","SLIGHTLY_SHAKY","fraction-bar-first","TOP_RIGHT","2x+2=10\n2x=8\nx=4","2x+2=10\n2x=8\nx=4","2x+2=10;2X=8;x=4","2x+2=10;2X=8;x=4","2x+2=10;2X=8;x=4","0.8850431","8367","false","false","true","true","0.875","1.0","1.0","0.9183146542310714","PARTIAL","","failures/equations_inequalities-036.png","Recognized as 3 spatially separate equation lines."
"equations_inequalities-037","EQUATIONS_INEQUALITIES","transposition steps","EXTREME","CLEAN_STUDENT","fraction-bar-last","CENTER_LEFT","x+5=12\nx=12-5\nx=7","x+5=12\nx=12-5\nx=7","x+5=12;x=12-5;x=7","x+5=12;x=12-5;x=7","x+5=12;x=12-5;x=7","0.9021286","9139","false","false","true","true","0.8823529411764706","1.0","1.0","0.9223123112145593","PARTIAL","","failures/equations_inequalities-037.png","Recognized as 3 spatially separate equation lines."
"equations_inequalities-038","EQUATIONS_INEQUALITIES","incorrect working","EXTREME","FAST_CLASSROOM","uneven-spacing","CENTER","x+5=12\nx=12+5\nx=17","x+5=12\nx=12+5\nx=17","x+5=12;x=12+5;x=17","x+5=12;x=12+5;x=17","x+5=12;x=12+5;x=17","0.9221","8933","false","false","true","true","0.8888888888888888","1.0","1.0","0.9261050003767013","PARTIAL","","failures/equations_inequalities-038.png","Recognized as 3 spatially separate equation lines."
"equations_inequalities-039","EQUATIONS_INEQUALITIES","solution notation","EXTREME","SMALL_COMPACT","tilted-baseline","CENTER_RIGHT","x^2-1=0 => x=+-1","x^2-1=0 => x=+-1","x^2-1=0=>X=+-1","x^2-1=0=>X=+-1","x^2-1=0=>X=+-1","0.587","5081","true","true","true","true","1.0","1.0","1.0","0.9793500006198884","PASS","","rendered-inputs","Low-confidence interpretation; choose an alternative or edit before insertion."
"equations_inequalities-040","EQUATIONS_INEQUALITIES","misaligned system","EXTREME","LARGE_BOARD","overlap-and-correction","BOTTOM_LEFT","x+y=3\n  x-y=1","x+y=3\n  x-y=1","x+y=3;X-Y=1","x+y=3;X-Y=1","x+y=3;X-Y=1","0.8961","6565","false","false","true","true","0.9090909090909091","1.0","1.0","0.9334413628686559","PARTIAL","","failures/equations_inequalities-040.png","Recognized as 2 spatially separate equation lines."
"powers_subscripts_roots-001","POWERS_SUBSCRIPTS_ROOTS","square","EASY","CLEAN_STUDENT","normal-order","TOP_LEFT","x^2","x^2","x^2","x^2","x^2","0.9038582","2935","true","true","true","true","1.0","1.0","1.0","0.9951929092407227","PASS","","rendered-inputs",""
"powers_subscripts_roots-002","POWERS_SUBSCRIPTS_ROOTS","cube","EASY","FAST_CLASSROOM","reverse-symbol-strokes","TOP_CENTER","x^3","x^3","x^{3}","x^(3)","x^{3}","0.8082802","2909","true","true","true","true","1.0","1.0","1.0","0.9904140114784241","PASS","","rendered-inputs",""
"powers_subscripts_roots-003","POWERS_SUBSCRIPTS_ROOTS","symbolic power","EASY","SMALL_COMPACT","delayed-superscript","TOP_RIGHT","x^n","x^n","x^{n}","x^(n)","x^{n}","0.9245685","2975","true","true","true","true","1.0","1.0","1.0","0.9962284237146378","PASS","","rendered-inputs",""
"powers_subscripts_roots-004","POWERS_SUBSCRIPTS_ROOTS","negative power","EASY","LARGE_BOARD","fraction-bar-first","CENTER_LEFT","x^{-2}","x^{-2}","","","","","27895","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/powers_subscripts_roots-004.png",""
"powers_subscripts_roots-005","POWERS_SUBSCRIPTS_ROOTS","fractional power","EASY","RIGHT_SLANTED","fraction-bar-last","CENTER","x^{1/2}","x^{1/2}","X^{1/2}","X^(1/2)","X^{1/2}","0.9311","3188","true","true","true","true","1.0","1.0","1.0","0.9965550005435945","PASS","","rendered-inputs",""
"powers_subscripts_roots-006","POWERS_SUBSCRIPTS_ROOTS","compound exponent","EASY","LEFT_SLANTED","uneven-spacing","CENTER_RIGHT","a^{b+c}","a^{b+c}","","","","","26208","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/powers_subscripts_roots-006.png",""
"powers_subscripts_roots-007","POWERS_SUBSCRIPTS_ROOTS","nested power","EASY","UNEVEN_BASELINE","tilted-baseline","BOTTOM_LEFT","(x^2+1)^3","(x^2+1)^3","(X^2+1)^3","(X^2+1)^3","(X^2+1)^3","0.9291293","3678","true","true","true","true","1.0","1.0","1.0","0.996456465125084","PASS","","rendered-inputs",""
"powers_subscripts_roots-008","POWERS_SUBSCRIPTS_ROOTS","square root","EASY","VARIABLE_SPACING","overlap-and-correction","BOTTOM_CENTER","sqrt(x)","sqrt(x)","\sin(X)","sin(X)","\sin(X)","0.8506765","2573","false","false","false","false","0.5714285714285714","0.0","0.0","0.28681953813348493","WRONG_STRUCTURE","LETTER_CONFUSION|ROOT_SCOPE_ERROR","failures/powers_subscripts_roots-008.png",""
"powers_subscripts_roots-009","POWERS_SUBSCRIPTS_ROOTS","root scope","EASY","HEAVY_PRESSURE","normal-order","BOTTOM_RIGHT","sqrt(x^2+y^2)","sqrt(x^2+y^2)","\sin^{2}+(x^{2}+y^{2})","sin^(2)+(x^(2)+y^(2))","\sin^{2}+(x^{2}+y^{2})","0.88295126","4030","false","false","false","false","0.6666666666666667","0.5","0.5","0.5791475629806517","WRONG_LAYOUT","DIGIT_CONFUSION|LETTER_CONFUSION|ROOT_SCOPE_ERROR","failures/powers_subscripts_roots-009.png",""
"powers_subscripts_roots-010","POWERS_SUBSCRIPTS_ROOTS","cube root","EASY","LIGHT_BROKEN","reverse-symbol-strokes","NEAR_BOUNDARY","root_3(27)","root_3(27)","r00+3(27)","r00+3(27)","r00+3(27)","0.83350784","4147","false","false","false","false","0.6","0.0","0.0","0.29817539179325103","WRONG_STRUCTURE","DIGIT_CONFUSION|LETTER_CONFUSION|SUBSCRIPT_MISSED|LOCATION_SENSITIVE|STROKE_ORDER_SENSITIVE","failures/powers_subscripts_roots-010.png",""
"powers_subscripts_roots-011","POWERS_SUBSCRIPTS_ROOTS","nth root","MEDIUM","ROUNDED","delayed-superscript","NEAR_TOOLBAR","root_4(16)","root_4(16)","root_al163","root_al163","root_al163","0.7639011","3078","false","false","true","true","0.7","1.0","1.0","0.8531950557231902","WRONG_SYMBOL","DIGIT_CONFUSION|LETTER_CONFUSION","failures/powers_subscripts_roots-011.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"powers_subscripts_roots-012","POWERS_SUBSCRIPTS_ROOTS","scientific notation","MEDIUM","ANGULAR","fraction-bar-first","TOP_LEFT","6.02*10^23","6.02*10^23","6_.02*10^23","6_.02*10^23","6_.02*10^23","0.96407986","3688","false","false","true","true","0.9090909090909091","1.0","1.0","0.9368403564799916","PARTIAL","","failures/powers_subscripts_roots-012.png",""
"powers_subscripts_roots-013","POWERS_SUBSCRIPTS_ROOTS","single subscript","MEDIUM","CROWDED","fraction-bar-last","TOP_CENTER","a_1","a_1","a_{1}","a_1","a_{1}","0.81119305","2409","true","true","true","true","1.0","1.0","1.0","0.9905596524477006","PASS","","rendered-inputs",""
"powers_subscripts_roots-014","POWERS_SUBSCRIPTS_ROOTS","numeric subscript","MEDIUM","WIDELY_SPACED","uneven-spacing","TOP_RIGHT","x_2","x_2","X_2","X_2","X_2","0.8961","2772","true","true","true","true","1.0","1.0","1.0","0.9948049992322923","PASS","","rendered-inputs",""
